reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
4582bac4-615b-4a61-a74b-a868f7824c8b,fatimah yuli,https://play-lh.googleusercontent.com/a-/ALV-UjX-V7r-Q8dGW4S2h-lkcGso5VWLKGSbDNm9oTGf098HA9hTeVjf,oke banget karena buku digital ini bisa diakses dimana aja dan kapan aja. fiturnya juga gampang dipahami dan mudah digunakan,5,0,1.0.4,2023-01-16 17:26:33,,,1.0.4
6e46ace3-235b-46de-9487-fd7f062f1297,fahrozi ojik,https://play-lh.googleusercontent.com/a/ACg8ocI8mKnlMrCypFmeEYD0bLadimyrUbcBPsWS4c0rKv-fC-eRFg=mo,"Aplikasi nya loadingnya lambat, padahal sinyal bagus, kalo sudah di perbaiki nanti kasih bintang 5",1,0,1.0.4,2023-01-08 12:58:07,,,1.0.4
1f7d775a-e905-4cb6-990f-3b1c9740b948,Tepos Job,https://play-lh.googleusercontent.com/a/ACg8ocJDEIEKEVBqwaxPiSIMrYTBB-oXHk24eN3PeMC9rei_IpfWrg=mo,Kok nggak bisa di pijam bukunya kayaknya load ing terus . . . ini tolong di perbaikin app nya !!!! Ngadu kemana lagi aku kan pengen baca,1,3,1.0.11,2023-11-04 11:48:59,,,1.0.11
626df603-d342-41bb-90c1-a5b29c420f2f,Vita Febriantt,https://play-lh.googleusercontent.com/a/ACg8ocKAdm2ZHJofKt3bhF9GDQEeWzlCxKpA_RVnuSXfLbvJXTWQng=mo,"Aplikasi yang sangat membantu dimana tersedia audio book, video book, dan ada video tutorial seperti udemy sukses. Keren",5,0,1.0.4,2023-01-25 17:24:42,,,1.0.4
c4199661-1764-4c9f-bce8-e6fe14698a63,Muhammad Syarif,https://play-lh.googleusercontent.com/a/ACg8ocLx-Xe0RfJ_eQ9Ldz7GZHvvXSQqipABf_cPLmPtpSJxx8uVIw=mo,"Bagus banget aplikasinya, buku bukunya lengkap dan ada audio booknya jg lho. Dapat menumbuhkan minat baca di negara Indonesia ini.",5,0,1.0.4,2023-01-23 07:08:34,,,1.0.4
259c9ba5-4730-4d25-a8e1-9d6d998bb3a9,Miftahul Fiqri,https://play-lh.googleusercontent.com/a/ACg8ocKiN48zK-8XTABFUlnTog-RdJwSIzoVQGiqvJIMiw2VpQQ5mA=mo,Sebelum nya makasih udah di permudah dengan aplikasi ini. Cuman tolong bug nya dibenerin gak bisa login loh,4,0,1.0.5,2023-03-02 19:19:47,,,1.0.5
854ebf4a-89fe-4a47-98c6-766f0abaa9f4,madame bell,https://play-lh.googleusercontent.com/a-/ALV-UjVC1SQl2nnsIADx8v7BojgRL7lVbj0wMSFe5xNhlgcAJZTEVLA,Terbantu dan senang sekali sama aplikasi BintangPusnas ini karena bukunya lengkap dari jenjang pendidikan apa saja ada,5,0,1.0.4,2023-01-22 20:11:08,,,1.0.4
2e28f805-f969-4d64-9274-8c3a55316e11,nhdfdl,https://play-lh.googleusercontent.com/a-/ALV-UjUSNR8uGsmSSzprYFfkEe_qZmMaHpubIqvcwjsjCIanuLobEWfI,"tolongggg perbaiki plisss sulitt bangett aksess masuk doangg lamaaa bangett, dan banyakk bug, ayolahh masa kaya gini apk pemerintah.....",1,0,,2024-03-21 14:03:59,,,
1447a78a-0bc6-4bce-9ae3-d93cd83d17b9,ray matsen,https://play-lh.googleusercontent.com/a/ACg8ocINUVrZs-p-pmUNP6yCq56EiUQYpgBaWUofzjRJ-bPPABc4gA=mo,apk baru dari perpusnas yang mudah di akses dan fiturnya lenkap semua buku untuk sd sampai perguruan tinggi tersedia di sini,5,0,,2023-01-14 17:19:43,,,
e69b6ba5-65ef-4af8-a484-ebd9b01946b8,Indo Amry,https://play-lh.googleusercontent.com/a/ACg8ocJvZcVIqLSmPw4fnzx0f7cJ06-6fmfJC0NIfhgcPYtVxrP-8w=mo,"Mantep bnget bukunya lengkap mulai dari sd,mi smp sampe smk ada. Fiturnya juga lengkap dan makenya mudhah",5,0,1.0.4,2023-01-18 18:34:24,,,1.0.4
57cf2e81-6ebe-43c8-9c29-ecab91826602,Lily Kiraena,https://play-lh.googleusercontent.com/a-/ALV-UjU_GceanLZqtBn9xAUj-plAIe21stGaH3tkz5MJl6b9z_KATzk,"Bisa untuk belajar lagi, bukunya macam-macam dari buku SD, SMP, SMA semuanya ada, tinggal baca digital aja",5,0,1.0.4,2023-01-08 13:25:03,,,1.0.4
1462612c-3bf4-4a4a-8451-13042ac0450e,Weirdap,https://play-lh.googleusercontent.com/a-/ALV-UjW1aDeUV-0W324VJYc3W5pSRyQJS1vx7vTncd83HF7z8R_vFOIp,"aplikasi yang bagus buat pelajar, soalnya nyediain buku digital juga pokoknya ngebantu banget",5,0,1.0.4,2023-01-08 19:02:52,,,1.0.4
ba0af089-8676-4075-9208-193a7da4b560,Siti Muzaroah,https://play-lh.googleusercontent.com/a/ACg8ocIAqpN66juapJY9u7orH_6jh3kj0LA3Zo6kRJkpmLCNOZ25Ug=mo,Aplikasi buku belajar yang efektif bisa di bawa kemana aja. Lengkap banget isi bukunya. Makasih perpusnas,5,0,1.0.4,2023-01-26 17:43:31,,,1.0.4
9bb2e439-7416-43c9-a5a9-978e726125d2,Fuzy Utami,https://play-lh.googleusercontent.com/a-/ALV-UjUcVZwIcbPdTiblh-d1T3hVJ2sFEw35HzOthRRW2iv1WT8qf2aS,"Bagus banget aplikasinya,,,bisa membantu di berbagai kalangan usia,,,banyak ilmu & pengetahuan yang di dapat...",5,0,1.0.4,2023-01-25 06:33:59,,,1.0.4
bb783fc1-7150-492b-8268-ebbb2a8736f4,Arrum Melatisya,https://play-lh.googleusercontent.com/a/ACg8ocLJbw1_0f-4hbieKJK45oABSgFZyzExi9EsObFQL33rDLSyng=mo,"Tolong diperbaiki lagi, karena sering banget keluar tiba-tiba dan disuruh log in ulang lagi",1,0,,2024-01-27 02:52:20,,,
d573ee06-4bdd-478c-a331-2d6f569b364e,Aldi,https://play-lh.googleusercontent.com/a-/ALV-UjXpL3HmphawiP08Kt16OuP1pBlQujn9t6JG5OST4xeWIjrz4yw,"Aplikasi buku digital yang lengkap bangett, kirain cuman ada buku dari SD nyampe SMA ternyata buku buat kuliah ada juga loohh",5,0,1.0.4,2023-01-15 07:40:44,,,1.0.4
475eb5e9-552e-4d9f-9f42-b882f0b75201,Rathaponk Wicaksono,https://play-lh.googleusercontent.com/a-/ALV-UjV99MVN-b8oCbitXFkqfCZeQiyMat-3sCC6d4WVpW2EwzzKVeskRA,"Sangat bagus, buku bukunya sangat lengkap, membantu bgt, belajar jadi lebih mudah,",5,0,1.0.4,2023-01-25 06:23:43,,,1.0.4
6eb81d73-2f13-4ecf-8999-4813be86670d,poniyah poniyah,https://play-lh.googleusercontent.com/a/ACg8ocKU6t7lSaTBMF4KV92OQFF8yT-7yHL1jAwPxikyGv2sMOj54g=mo,"Daftarnya mudah, koleksi banyak dan menarik, tapi saat mau pinjam koleksi agak susah",5,1,1.0.4,2023-01-04 08:25:37,,,1.0.4
a6e5701b-8b17-422a-9fbf-e9e0cb0a1571,Anggraeni,https://play-lh.googleusercontent.com/a/ACg8ocLb4ShGlxGxR032f2JtcZZKVjDRBfP-UpFhGov8E8oMTaDZ5g=mo,"Referensi buku banyak cocok banget nih belajar melalui android, dari matematika pun juga tersedia.",5,0,1.0.4,2023-01-12 11:52:20,,,1.0.4
5f6cb1aa-8321-421d-942f-cd0add2842a1,Hidayatul Hasanah,https://play-lh.googleusercontent.com/a/ACg8ocLs00d6rOAVvmAaeNh_Eaq50dnACxJsRrP-iweAn_22TWEb3A=mo,Sangat suka dengan aplikasi baru ini.... Sangat mudah digunakan fitur2nya juga lengkap,5,0,1.0.4,2023-01-12 17:56:50,,,1.0.4
40cdacc7-f57d-42b5-be0d-3335026ca5a4,Ariel Fabiya,https://play-lh.googleusercontent.com/a/ACg8ocLualA_-iVcRCciMNpm9dLuOaoZx7kWC95xK-kP1i6-52DV-g=mo,"Aplikasi yang sangat membantu dalam memajukan literatur Indonesia, ternyata ada Video tutorialnya seperti udemy sukses",5,0,1.0.4,2023-01-08 19:26:55,,,1.0.4
bf5cd7db-0bc8-4e8f-9a91-acdb7be92e36,Laij Putra,https://play-lh.googleusercontent.com/a-/ALV-UjXZJwPp8N3BdHcFpxbR8kcG08XeNPj2uhcTTsbXTW9E-SvRIws,"Baru tau ada aplikasi perpustakaan dengan buku selengkap ini, walaupun agak susah dalam menggunakan nya tapi aplikasi ini sangat bermanfaat bagi saya yang dari kalangan orang biasa. Terimakasih☺",5,0,1.0.9,2023-04-18 04:53:13,,,1.0.9
29670365-13d6-4e54-8c07-f15e7cfe0a44,Nova Aulia,https://play-lh.googleusercontent.com/a/ACg8ocLTAVKjkDi4NlervfV60UVExb-EENKI-dJBjHJyAiZL9MFtTw=mo,"Kenapa pas udh lama gak dibuka malah error gtu gabisa kebuka aplikasinya, tadinya dikira blm update",2,1,1.0.11,2023-10-31 22:03:22,,,1.0.11
21bca83a-758e-4d2f-84de-516b8ad12be3,Ara Rara,https://play-lh.googleusercontent.com/a/ACg8ocIX0SJbrk2bhB-3YMJYk4J6w3l-fnPGHZ5Bmz7PWgf01zPyNQ=mo,"Kenapa waktu mau baca bukunya cuma muncul putih doang, gabisa baca isinya. Tolong diperbaiki lagi.",2,3,1.0.11,2023-09-21 03:57:20,,,1.0.11
3d6fcb6b-1c92-4b13-b601-2b3f05574211,anfdsysyf,https://play-lh.googleusercontent.com/a-/ALV-UjURv0FITVxb8zeNkdEDKxzFHpKQXDwHL6qpHw5huEZdjI6mJdkB,"mantep nih aplikasi, bukunya lengkap, ada audio booknya jugak bisa main sma dengerin mapel",5,0,1.0.4,2023-01-25 07:24:39,,,1.0.4
e98cfdd6-22e3-4a21-a235-22e0853e8629,Hatta Yauma akbar,https://play-lh.googleusercontent.com/a/ACg8ocLjlErXbSGIMOvuSfs1Ek5yDwZfet202QPqRzm2cRGgRiktSQ=mo,"Nemu juga aplikasi terbaru dari perpusnas, fitur lengkap. Koleksi buku sangat lengkap. Anti lag",5,0,,2023-01-22 17:44:42,,,
4db582d0-e7f0-432f-89a3-6dcc04dd08b1,Riska,https://play-lh.googleusercontent.com/a-/ALV-UjUdz14ZFwZt74RQD0TDSsWEi0RJWLJdvLCk_a-XTNxAO3J7JgSC,"Bahan Pustakanya ngga bisa dipinjam, sering failed. Udah gitu error terus lagi.",2,0,,2023-11-03 14:15:59,,,
9d161b97-0755-4886-ba2c-4cd1d0e41611,Talitha Visa,https://play-lh.googleusercontent.com/a/ACg8ocKm4sviJTfy1lOp0LbAssNf-ywWtx_tZIbVb15V2AdJaY40pw=mo,"Install aplikasi terbaru perpusnas, fiturnya lengkap, bukunya juga lengkap, terbaik",5,0,1.0.4,2023-01-11 14:59:21,,,1.0.4
7d4cc98a-5957-4923-9bef-fa6378a9afce,Elsa Sri Rahayu,https://play-lh.googleusercontent.com/a-/ALV-UjU6Z-91woQ0bQPgsUWgVRp6QKAeuiAshPmfL37puoYO4XxhPH4X,"disini audio bukunya sangat lengkap, banyak bermacam macam genre. jadi nambah wawasan",5,0,1.0.4,2023-01-17 08:38:55,,,1.0.4
17e1ac03-912f-4cce-98fb-1adf26d51feb,E Va,https://play-lh.googleusercontent.com/a/ACg8ocIxNzox6dBqlNf6Zo05vHia4hN4tCrqb5e1FrMjJ95E7VgzkA=mo,Tolong ini app nggak bisa buat unduh maksudnya bukunya nggak bisa di pinjam tolong segera di perbaiki,1,0,1.0.11,2023-11-03 16:12:53,,,1.0.11
cf15790f-8c8e-4696-902a-fedd53f6eb2b,Sri ayu Hartini,https://play-lh.googleusercontent.com/a-/ALV-UjVqYayAysrS6ZxOQMop8K9sij74NT6xx59HiGwKPkewlatKT_w,"Aplikasi bagus, bukunya juga cukup banyak tapi yg jadi masalah adalah lodingnya terlalu lama",3,4,1.0.11,2023-07-09 14:19:32,,,1.0.11
811b9886-8d48-44e2-8686-16fa92275a1c,Muhamad Tajus,https://play-lh.googleusercontent.com/a-/ALV-UjUKKQxaB64PrVc-rB9NdCxiACBJ5yVTlqQ0BranyRrKnR7vsnv2,Banyak koleksi buku nya. Buku nya Lengkap. Ada fitur chat buat interaksi nya.,5,0,1.0.4,2023-01-21 18:06:44,,,1.0.4
be4d9636-ba22-46fc-81ab-505df0f6feb0,Putri Chann,https://play-lh.googleusercontent.com/a/ACg8ocKHIXxn6406Hw1tU7eXs1IloAkxttoy0nMoljlS8DrrhFi4=mo,"Baguss sii, dengan aplikasi ini kita bisa mengakses berbagai macam buku dalam genggaman.",5,0,1.0.4,2023-01-10 07:04:44,,,1.0.4
cbc7dbe7-2e69-4ac3-8815-d368aa3536f8,Achmad Zubairz,https://play-lh.googleusercontent.com/a/ACg8ocKdF3OLf7rRe1ahQOjiJrYY9QaGSFACvW0lnX9hHFUJA9Xnvg=mo,"mantep beud ada buku smk yg aku cari, fiturnya juga lengkapp , keren ni aplikasi buat belajar",5,0,1.0.4,2023-01-16 17:58:54,,,1.0.4
e867ce27-0a77-4781-aae9-0393aa3e01df,rudi dwi,https://play-lh.googleusercontent.com/a/ACg8ocKb96x1MESlKklIKRitQzlofKuA1tj85Gchmtj6RVisTTEQ3g=mo,"bagus si apk nya, buku buku yang di sediakan cukup komplit, maju terus bintangpusnas",5,0,1.0.4,2023-01-22 05:56:07,,,1.0.4
